station_dt_key,date,station,PRCP,SNOW,SNWD,AWND,TMAX,TMIN
USW00003928_2015-07-13,2015-07-13,USW00003928,0.0,0.0,0.0,10.5,98.0,75.0
USW00003928_2015-07-14,2015-07-14,USW00003928,0.0,0.0,0.0,10.3,95.0,78.0
USW00003928_2015-07-15,2015-07-15,USW00003928,0.0,0.0,0.0,13.4,96.0,77.0
USW00003928_2015-07-16,2015-07-16,USW00003928,0.0,0.0,0.0,10.7,96.0,75.0
USW00003928_2015-07-17,2015-07-17,USW00003928,0.0,0.0,0.0,14.1,94.0,76.0
USW00003928_2015-07-18,2015-07-18,USW00003928,0.0,0.0,0.0,16.3,100.0,77.0
USW00003928_2015-07-19,2015-07-19,USW00003928,0.0,0.0,0.0,7.8,96.0,77.0
USW00003928_2015-07-20,2015-07-20,USW00003928,0.02,0.0,0.0,6.9,97.0,76.0
USW00003928_2015-07-21,2015-07-21,USW00003928,0.71,0.0,0.0,9.6,83.0,73.0
USW00003928_2015-07-22,2015-07-22,USW00003928,0.0,0.0,0.0,6.7,87.0,70.0
USW00003928_2015-07-23,2015-07-23,USW00003928,0.0,0.0,0.0,7.4,95.0,73.0
USW00003928_2015-07-24,2015-07-24,USW00003928,0.0,0.0,0.0,9.8,100.0,77.0
USW00003928_2015-07-25,2015-07-25,USW00003928,0.0,0.0,0.0,9.6,97.0,76.0
USW00003928_2015-07-26,2015-07-26,USW00003928,0.0,0.0,0.0,9.6,96.0,79.0
USW00003928_2015-07-27,2015-07-27,USW00003928,0.0,0.0,0.0,12.3,97.0,77.0
USW00003928_2015-07-28,2015-07-28,USW00003928,0.0,0.0,0.0,15.7,100.0,77.0
USW00003928_2015-07-29,2015-07-29,USW00003928,0.13,0.0,0.0,10.5,84.0,74.0
USW00003928_2015-07-30,2015-07-30,USW00003928,1.67,0.0,0.0,8.1,86.0,70.0
USW00003928_2015-07-31,2015-07-31,USW00003928,0.0,0.0,0.0,3.8,93.0,72.0
USW00003928_2015-08-01,2015-08-01,USW00003928,0.0,0.0,0.0,6.3,91.0,72.0
USW00003928_2015-08-02,2015-08-02,USW00003928,0.0,0.0,0.0,9.4,91.0,71.0
USW00003928_2015-08-03,2015-08-03,USW00003928,0.0,0.0,0.0,8.7,92.0,70.0
USW00003928_2015-08-04,2015-08-04,USW00003928,0.0,0.0,0.0,9.6,83.0,73.0
USW00003928_2015-08-05,2015-08-05,USW00003928,1.29,0.0,0.0,8.1,87.0,69.0
USW00003928_2015-08-06,2015-08-06,USW00003928,0.0,0.0,0.0,10.1,90.0,70.0
USW00003928_2015-08-07,2015-08-07,USW00003928,0.0,0.0,0.0,9.2,93.0,75.0
USW00003928_2015-08-08,2015-08-08,USW00003928,0.0,0.0,0.0,12.8,97.0,75.0
USW00003928_2015-08-09,2015-08-09,USW00003928,0.31,0.0,0.0,6.5,90.0,75.0
USW00003928_2015-08-10,2015-08-10,USW00003928,1.9,0.0,0.0,8.9,94.0,72.0
USW00003928_2015-08-11,2015-08-11,USW00003928,0.0,0.0,0.0,8.3,86.0,71.0
USW00003928_2015-08-12,2015-08-12,USW00003928,0.0,0.0,0.0,5.6,83.0,67.0
USW00003928_2015-08-13,2015-08-13,USW00003928,0.0,0.0,0.0,8.7,86.0,66.0
USW00003928_2015-08-14,2015-08-14,USW00003928,0.0,0.0,0.0,7.6,88.0,71.0
USW00003928_2015-08-15,2015-08-15,USW00003928,0.0,0.0,0.0,8.5,87.0,67.0
USW00003928_2015-08-16,2015-08-16,USW00003928,0.0,0.0,0.0,8.5,89.0,63.0
USW00003928_2015-08-17,2015-08-17,USW00003928,0.0,0.0,0.0,6.9,91.0,67.0
USW00003928_2015-08-18,2015-08-18,USW00003928,0.24,0.0,0.0,12.3,87.0,69.0
USW00003928_2015-08-19,2015-08-19,USW00003928,0.04,0.0,0.0,8.5,77.0,58.0
USW00003928_2015-08-20,2015-08-20,USW00003928,0.0,0.0,0.0,9.6,82.0,56.0
USW00003928_2015-08-21,2015-08-21,USW00003928,0.0,0.0,0.0,11.4,79.0,61.0
USW00003928_2015-08-22,2015-08-22,USW00003928,0.01,0.0,0.0,13.4,89.0,66.0
USW00003928_2015-08-23,2015-08-23,USW00003928,2.5,0.0,0.0,11.4,78.0,60.0
USW00003928_2015-08-24,2015-08-24,USW00003928,0.0,0.0,0.0,5.1,81.0,55.0
USW00003928_2015-08-25,2015-08-25,USW00003928,0.0,0.0,0.0,5.8,85.0,54.0
USW00003928_2015-08-26,2015-08-26,USW00003928,0.0,0.0,0.0,9.2,90.0,66.0
USW00003928_2015-08-27,2015-08-27,USW00003928,0.06,0.0,0.0,15.2,89.0,70.0
USW00003928_2015-08-28,2015-08-28,USW00003928,0.03,0.0,0.0,10.3,90.0,71.0
USW00003928_2015-08-29,2015-08-29,USW00003928,0.0,0.0,0.0,9.2,75.0,65.0
USW00003928_2015-08-30,2015-08-30,USW00003928,0.0,0.0,0.0,5.1,84.0,60.0
USW00003928_2015-08-31,2015-08-31,USW00003928,0.0,0.0,0.0,9.4,94.0,69.0
USW00003928_2015-09-01,2015-09-01,USW00003928,0.0,0.0,0.0,13.4,94.0,68.0
USW00003928_2015-09-02,2015-09-02,USW00003928,0.0,0.0,0.0,14.3,95.0,71.0
USW00003928_2015-09-03,2015-09-03,USW00003928,0.0,0.0,0.0,14.8,95.0,71.0
USW00003928_2015-09-04,2015-09-04,USW00003928,0.0,0.0,0.0,13.0,94.0,70.0
USW00003928_2015-09-05,2015-09-05,USW00003928,0.0,0.0,0.0,13.0,96.0,72.0
USW00003928_2015-09-06,2015-09-06,USW00003928,0.0,0.0,0.0,13.9,100.0,75.0
USW00003928_2015-09-07,2015-09-07,USW00003928,0.32,0.0,0.0,13.4,102.0,76.0
USW00003928_2015-09-08,2015-09-08,USW00003928,0.29,0.0,0.0,9.6,82.0,70.0
USW00003928_2015-09-09,2015-09-09,USW00003928,0.0,0.0,0.0,5.6,88.0,69.0
USW00003928_2015-09-10,2015-09-10,USW00003928,0.53,0.0,0.0,9.4,89.0,66.0
USW00003928_2015-09-11,2015-09-11,USW00003928,0.0,0.0,0.0,12.3,78.0,60.0
USW00003928_2015-09-12,2015-09-12,USW00003928,0.07,0.0,0.0,6.0,77.0,53.0
USW00003928_2015-09-13,2015-09-13,USW00003928,0.0,0.0,0.0,15.9,86.0,57.0
USW00003928_2015-09-14,2015-09-14,USW00003928,0.0,0.0,0.0,20.8,89.0,68.0
USW00003928_2015-09-15,2015-09-15,USW00003928,0.0,0.0,0.0,21.5,90.0,68.0
USW00003928_2015-09-16,2015-09-16,USW00003928,0.0,0.0,0.0,20.8,93.0,71.0
USW00003928_2015-09-17,2015-09-17,USW00003928,0.0,0.0,0.0,19.5,95.0,73.0
USW00003928_2015-09-18,2015-09-18,USW00003928,0.01,0.0,0.0,14.5,88.0,60.0
USW00003928_2015-09-19,2015-09-19,USW00003928,0.0,0.0,0.0,7.8,77.0,55.0
USW00003928_2015-09-20,2015-09-20,USW00003928,0.0,0.0,0.0,9.8,79.0,59.0
USW00003928_2015-09-21,2015-09-21,USW00003928,0.0,0.0,0.0,11.4,83.0,64.0
USW00003928_2015-09-22,2015-09-22,USW00003928,0.0,0.0,0.0,12.1,91.0,68.0
USW00003928_2015-09-23,2015-09-23,USW00003928,0.03,0.0,0.0,9.8,85.0,67.0
USW00003928_2015-09-24,2015-09-24,USW00003928,0.0,0.0,0.0,7.8,86.0,66.0
USW00003928_2015-09-25,2015-09-25,USW00003928,0.76,0.0,0.0,3.8,86.0,61.0
USW00003928_2015-09-26,2015-09-26,USW00003928,0.12,0.0,0.0,5.6,84.0,61.0
USW00003928_2015-09-27,2015-09-27,USW00003928,0.0,0.0,0.0,4.9,84.0,57.0
USW00003928_2015-09-28,2015-09-28,USW00003928,0.0,0.0,0.0,5.6,86.0,59.0
USW00003928_2015-09-29,2015-09-29,USW00003928,0.0,0.0,0.0,8.5,86.0,60.0
USW00003928_2015-09-30,2015-09-30,USW00003928,0.0,0.0,0.0,9.8,78.0,58.0
USW00003928_2015-10-01,2015-10-01,USW00003928,0.05,0.0,0.0,8.5,75.0,56.0
USW00003928_2015-10-02,2015-10-02,USW00003928,0.0,0.0,0.0,9.6,72.0,52.0
USW00003928_2015-10-03,2015-10-03,USW00003928,0.0,0.0,0.0,9.2,69.0,50.0
USW00003928_2015-10-04,2015-10-04,USW00003928,0.0,0.0,0.0,6.3,74.0,53.0
USW00003928_2015-10-05,2015-10-05,USW00003928,0.0,0.0,0.0,4.9,62.0,53.0
USW00003928_2015-10-06,2015-10-06,USW00003928,0.0,0.0,0.0,3.1,79.0,57.0
USW00003928_2015-10-07,2015-10-07,USW00003928,0.0,0.0,0.0,2.5,81.0,53.0
USW00003928_2015-10-08,2015-10-08,USW00003928,0.26,0.0,0.0,8.7,88.0,56.0
USW00003928_2015-10-09,2015-10-09,USW00003928,0.36,0.0,0.0,9.6,73.0,51.0
USW00003928_2015-10-10,2015-10-10,USW00003928,0.0,0.0,0.0,10.5,77.0,48.0
USW00003928_2015-10-11,2015-10-11,USW00003928,0.0,0.0,0.0,11.4,90.0,59.0
USW00003928_2015-10-12,2015-10-12,USW00003928,0.0,0.0,0.0,12.5,81.0,54.0
USW00003928_2015-10-13,2015-10-13,USW00003928,0.0,0.0,0.0,5.1,85.0,46.0
USW00003928_2015-10-14,2015-10-14,USW00003928,0.0,0.0,0.0,9.8,84.0,58.0
USW00003928_2015-10-15,2015-10-15,USW00003928,0.0,0.0,0.0,14.5,86.0,57.0
USW00003928_2015-10-16,2015-10-16,USW00003928,0.0,0.0,0.0,8.7,70.0,50.0
USW00003928_2015-10-17,2015-10-17,USW00003928,0.0,0.0,0.0,12.3,67.0,51.0
USW00003928_2015-10-18,2015-10-18,USW00003928,0.0,0.0,0.0,17.0,78.0,49.0
USW00003928_2015-10-19,2015-10-19,USW00003928,0.0,0.0,0.0,19.5,81.0,51.0
USW00003928_2015-10-20,2015-10-20,USW00003928,0.0,0.0,0.0,19.0,84.0,61.0
USW00003928_2015-10-21,2015-10-21,USW00003928,0.0,0.0,0.0,8.3,82.0,57.0
USW00003928_2015-10-22,2015-10-22,USW00003928,0.0,0.0,0.0,13.2,76.0,63.0
USW00003928_2015-10-23,2015-10-23,USW00003928,0.0,0.0,0.0,14.1,80.0,59.0
USW00003928_2015-10-24,2015-10-24,USW00003928,0.0,0.0,0.0,9.8,64.0,42.0
USW00003928_2015-10-25,2015-10-25,USW00003928,0.0,0.0,0.0,5.6,70.0,38.0
USW00003928_2015-10-26,2015-10-26,USW00003928,0.0,0.0,0.0,6.7,68.0,40.0
USW00003928_2015-10-27,2015-10-27,USW00003928,0.0,0.0,0.0,4.0,71.0,49.0
USW00003928_2015-10-28,2015-10-28,USW00003928,0.0,0.0,0.0,13.0,68.0,44.0
USW00003928_2015-10-29,2015-10-29,USW00003928,0.0,0.0,0.0,7.4,57.0,38.0
USW00003928_2015-10-30,2015-10-30,USW00003928,0.41,0.0,0.0,9.4,55.0,41.0
USW00003928_2015-10-31,2015-10-31,USW00003928,0.0,0.0,0.0,4.7,66.0,44.0
USW00003928_2015-11-01,2015-11-01,USW00003928,0.0,0.0,0.0,5.6,75.0,38.0
USW00003928_2015-11-02,2015-11-02,USW00003928,0.0,0.0,0.0,8.3,74.0,43.0
USW00003928_2015-11-03,2015-11-03,USW00003928,0.0,0.0,0.0,15.9,76.0,52.0
USW00003928_2015-11-04,2015-11-04,USW00003928,0.0,0.0,0.0,19.7,74.0,60.0
USW00003928_2015-11-05,2015-11-05,USW00003928,0.0,0.0,0.0,16.1,79.0,49.0
USW00003928_2015-11-06,2015-11-06,USW00003928,0.0,0.0,0.0,2.9,65.0,35.0
USW00003928_2015-11-07,2015-11-07,USW00003928,0.0,0.0,0.0,5.1,62.0,38.0
USW00003928_2015-11-08,2015-11-08,USW00003928,0.0,0.0,0.0,8.5,63.0,34.0
USW00003928_2015-11-09,2015-11-09,USW00003928,0.0,0.0,0.0,10.5,67.0,38.0
USW00003928_2015-11-10,2015-11-10,USW00003928,0.0,0.0,0.0,14.3,73.0,48.0
USW00003928_2015-11-11,2015-11-11,USW00003928,0.0,0.0,0.0,23.7,69.0,44.0
USW00003928_2015-11-12,2015-11-12,USW00003928,0.0,0.0,0.0,10.3,64.0,37.0
USW00003928_2015-11-13,2015-11-13,USW00003928,0.0,0.0,0.0,7.8,66.0,30.0
USW00003928_2015-11-14,2015-11-14,USW00003928,0.0,0.0,0.0,13.0,68.0,35.0
USW00003928_2015-11-15,2015-11-15,USW00003928,0.08,0.0,0.0,20.8,59.0,52.0
USW00003928_2015-11-16,2015-11-16,USW00003928,0.07,0.0,0.0,20.1,65.0,52.0
USW00003928_2015-11-17,2015-11-17,USW00003928,0.77,0.0,0.0,12.1,65.0,41.0
USW00003928_2015-11-18,2015-11-18,USW00003928,0.0,0.0,0.0,13.4,65.0,39.0
USW00003928_2015-11-19,2015-11-19,USW00003928,0.0,0.0,0.0,8.3,54.0,36.0
USW00003928_2015-11-20,2015-11-20,USW00003928,0.0,0.0,0.0,15.0,64.0,35.0
USW00003928_2015-11-21,2015-11-21,USW00003928,0.0,0.0,0.0,15.4,44.0,24.0
USW00003928_2015-11-22,2015-11-22,USW00003928,0.0,0.0,0.0,8.3,54.0,24.0
USW00003928_2015-11-23,2015-11-23,USW00003928,0.0,0.0,0.0,7.6,64.0,27.0
USW00003928_2015-11-24,2015-11-24,USW00003928,0.0,0.0,0.0,19.2,64.0,40.0
USW00003928_2015-11-25,2015-11-25,USW00003928,0.0,0.0,0.0,20.4,69.0,56.0
USW00003928_2015-11-26,2015-11-26,USW00003928,2.17,0.0,0.0,18.3,65.0,32.0
USW00003928_2015-11-27,2015-11-27,USW00003928,0.16,0.3,0.0,17.2,32.0,27.0
USW00003928_2015-11-28,2015-11-28,USW00003928,0.11,0.0,0.0,10.3,33.0,27.0
USW00003928_2015-11-29,2015-11-29,USW00003928,0.5,0.0,0.0,7.8,36.0,32.0
USW00003928_2015-11-30,2015-11-30,USW00003928,0.31,0.0,0.0,8.3,40.0,27.0
USW00003928_2015-12-01,2015-12-01,USW00003928,0.0,0.0,0.0,11.4,50.0,25.0
USW00003928_2015-12-02,2015-12-02,USW00003928,0.0,0.0,0.0,9.2,53.0,29.0
USW00003928_2015-12-03,2015-12-03,USW00003928,0.0,0.0,0.0,2.7,52.0,23.0
USW00003928_2015-12-04,2015-12-04,USW00003928,0.0,0.0,0.0,11.4,59.0,31.0
USW00003928_2015-12-05,2015-12-05,USW00003928,0.0,0.0,0.0,15.9,54.0,37.0
USW00003928_2015-12-06,2015-12-06,USW00003928,0.0,0.0,0.0,8.1,58.0,33.0
USW00003928_2015-12-07,2015-12-07,USW00003928,0.0,0.0,0.0,7.2,58.0,29.0
USW00003928_2015-12-08,2015-12-08,USW00003928,0.0,0.0,0.0,5.8,63.0,32.0
USW00003928_2015-12-09,2015-12-09,USW00003928,0.0,0.0,0.0,8.9,66.0,33.0
USW00003928_2015-12-10,2015-12-10,USW00003928,0.0,0.0,0.0,8.5,66.0,39.0
USW00003928_2015-12-11,2015-12-11,USW00003928,0.0,0.0,0.0,9.4,66.0,38.0
USW00003928_2015-12-12,2015-12-12,USW00003928,0.03,0.0,0.0,8.1,65.0,40.0
USW00003928_2015-12-13,2015-12-13,USW00003928,1.01,0.0,0.0,13.6,59.0,36.0
USW00003928_2015-12-14,2015-12-14,USW00003928,0.05,0.0,0.0,10.5,53.0,36.0
USW00003928_2015-12-15,2015-12-15,USW00003928,0.0,0.0,0.0,15.0,60.0,34.0
USW00003928_2015-12-16,2015-12-16,USW00003928,0.0,0.0,0.0,13.4,45.0,28.0
USW00003928_2015-12-17,2015-12-17,USW00003928,0.0,0.0,0.0,10.1,32.0,23.0
USW00003928_2015-12-18,2015-12-18,USW00003928,0.0,0.0,0.0,8.9,43.0,17.0
USW00003928_2015-12-19,2015-12-19,USW00003928,0.0,0.0,0.0,13.0,54.0,27.0
USW00003928_2015-12-20,2015-12-20,USW00003928,0.0,0.0,0.0,24.6,59.0,46.0
USW00003928_2015-12-21,2015-12-21,USW00003928,0.0,0.0,0.0,9.8,55.0,29.0
USW00003928_2015-12-22,2015-12-22,USW00003928,0.0,0.0,0.0,12.3,60.0,27.0
USW00003928_2015-12-23,2015-12-23,USW00003928,0.0,0.0,0.0,13.6,57.0,34.0
USW00003928_2015-12-24,2015-12-24,USW00003928,0.0,0.0,0.0,8.3,51.0,32.0
USW00003928_2015-12-25,2015-12-25,USW00003928,0.0,0.0,0.0,11.0,54.0,30.0
USW00003928_2015-12-26,2015-12-26,USW00003928,0.99,0.0,0.0,18.6,56.0,31.0
USW00003928_2015-12-27,2015-12-27,USW00003928,0.03,0.0,0.0,23.9,31.0,27.0
USW00003928_2015-12-28,2015-12-28,USW00003928,0.09,0.1,0.0,17.7,29.0,23.0
USW00003928_2015-12-29,2015-12-29,USW00003928,0.0,0.0,0.0,4.9,32.0,19.0
USW00003928_2015-12-30,2015-12-30,USW00003928,0.02,0.3,0.0,2.0,34.0,22.0
USW00003928_2015-12-31,2015-12-31,USW00003928,0.0,0.0,0.0,5.1,40.0,25.0
USW00003928_2016-01-01,2016-01-01,USW00003928,0.0,0.0,0.0,6.9,43.0,19.0
USW00003928_2016-01-02,2016-01-02,USW00003928,0.0,0.0,0.0,4.3,47.0,19.0
USW00003928_2016-01-03,2016-01-03,USW00003928,0.0,0.0,0.0,9.2,45.0,26.0
USW00003928_2016-01-04,2016-01-04,USW00003928,0.0,0.0,0.0,7.4,32.0,21.0
USW00003928_2016-01-05,2016-01-05,USW00003928,0.01,0.1,0.0,12.5,40.0,18.0
USW00003928_2016-01-06,2016-01-06,USW00003928,0.01,0.0,0.0,14.3,41.0,34.0
USW00003928_2016-01-07,2016-01-07,USW00003928,0.16,0.0,0.0,7.4,45.0,39.0
USW00003928_2016-01-08,2016-01-08,USW00003928,0.0,0.0,0.0,14.1,42.0,33.0
USW00003928_2016-01-09,2016-01-09,USW00003928,0.0,0.0,0.0,19.9,33.0,14.0
USW00003928_2016-01-10,2016-01-10,USW00003928,0.0,0.0,0.0,9.2,28.0,7.0
USW00003928_2016-01-11,2016-01-11,USW00003928,0.0,0.0,0.0,8.1,50.0,18.0
USW00003928_2016-01-12,2016-01-12,USW00003928,0.0,0.0,0.0,6.7,45.0,24.0
USW00003928_2016-01-13,2016-01-13,USW00003928,0.0,0.0,0.0,5.1,56.0,19.0
USW00003928_2016-01-14,2016-01-14,USW00003928,0.0,0.0,0.0,9.4,55.0,27.0
USW00003928_2016-01-15,2016-01-15,USW00003928,0.0,0.0,0.0,11.9,46.0,30.0
USW00003928_2016-01-16,2016-01-16,USW00003928,0.0,0.0,0.0,6.9,40.0,23.0
USW00003928_2016-01-17,2016-01-17,USW00003928,0.0,0.0,0.0,13.0,29.0,15.0
USW00003928_2016-01-18,2016-01-18,USW00003928,0.0,0.0,0.0,9.2,32.0,16.0
USW00003928_2016-01-19,2016-01-19,USW00003928,0.0,0.0,0.0,10.5,31.0,25.0
USW00003928_2016-01-20,2016-01-20,USW00003928,0.0,0.0,0.0,8.5,28.0,22.0
USW00003928_2016-01-21,2016-01-21,USW00003928,0.01,0.0,0.0,12.5,34.0,28.0
USW00003928_2016-01-22,2016-01-22,USW00003928,0.0,0.0,0.0,12.1,30.0,26.0
USW00003928_2016-01-23,2016-01-23,USW00003928,0.0,0.0,0.0,10.7,41.0,23.0
USW00003928_2016-01-24,2016-01-24,USW00003928,0.0,0.0,0.0,13.9,57.0,30.0
USW00003928_2016-01-25,2016-01-25,USW00003928,0.0,0.0,0.0,14.3,43.0,24.0
USW00003928_2016-01-26,2016-01-26,USW00003928,0.0,0.0,0.0,8.1,49.0,22.0
USW00003928_2016-01-27,2016-01-27,USW00003928,0.0,0.0,0.0,6.0,54.0,19.0
USW00003928_2016-01-28,2016-01-28,USW00003928,0.0,0.0,0.0,7.2,61.0,26.0
USW00003928_2016-01-29,2016-01-29,USW00003928,0.0,0.0,0.0,10.5,71.0,31.0
USW00003928_2016-01-30,2016-01-30,USW00003928,0.0,0.0,0.0,8.1,63.0,28.0
USW00003928_2016-01-31,2016-01-31,USW00003928,0.0,0.0,0.0,11.6,56.0,38.0
USW00003928_2016-02-01,2016-02-01,USW00003928,0.21,0.0,0.0,12.3,57.0,33.0
USW00003928_2016-02-02,2016-02-02,USW00003928,0.34,0.0,0.0,19.7,44.0,33.0
USW00003928_2016-02-03,2016-02-03,USW00003928,0.0,0.0,0.0,15.4,41.0,20.0
USW00003928_2016-02-04,2016-02-04,USW00003928,0.0,0.0,0.0,7.6,51.0,18.0
USW00003928_2016-02-05,2016-02-05,USW00003928,0.0,0.0,0.0,5.8,52.0,27.0
USW00003928_2016-02-06,2016-02-06,USW00003928,0.0,0.0,0.0,8.5,51.0,24.0
USW00003928_2016-02-07,2016-02-07,USW00003928,0.0,0.0,0.0,15.0,57.0,30.0
USW00003928_2016-02-08,2016-02-08,USW00003928,0.0,0.0,0.0,23.5,46.0,32.0
USW00003928_2016-02-09,2016-02-09,USW00003928,0.0,0.0,0.0,14.8,43.0,27.0
USW00003928_2016-02-10,2016-02-10,USW00003928,0.0,0.0,0.0,10.5,71.0,24.0
USW00003928_2016-02-11,2016-02-11,USW00003928,0.0,0.0,0.0,6.5,49.0,28.0
USW00003928_2016-02-12,2016-02-12,USW00003928,0.0,0.0,0.0,12.5,46.0,27.0
USW00003928_2016-02-13,2016-02-13,USW00003928,0.0,0.0,0.0,12.5,45.0,23.0
USW00003928_2016-02-14,2016-02-14,USW00003928,0.0,0.0,0.0,5.6,55.0,24.0
USW00003928_2016-02-15,2016-02-15,USW00003928,0.0,0.0,0.0,10.5,62.0,38.0
USW00003928_2016-02-16,2016-02-16,USW00003928,0.0,0.0,0.0,13.4,56.0,31.0
USW00003928_2016-02-17,2016-02-17,USW00003928,0.0,0.0,0.0,10.5,70.0,29.0
USW00003928_2016-02-18,2016-02-18,USW00003928,0.0,0.0,0.0,23.5,77.0,48.0
USW00003928_2016-02-19,2016-02-19,USW00003928,0.0,0.0,0.0,10.7,72.0,46.0
USW00003928_2016-02-20,2016-02-20,USW00003928,0.0,0.0,0.0,7.6,75.0,44.0
USW00003928_2016-02-21,2016-02-21,USW00003928,0.0,0.0,0.0,12.1,62.0,36.0
USW00003928_2016-02-22,2016-02-22,USW00003928,0.0,0.0,0.0,5.8,59.0,29.0
USW00003928_2016-02-23,2016-02-23,USW00003928,0.0,0.0,0.0,14.1,52.0,39.0
USW00003928_2016-02-24,2016-02-24,USW00003928,0.0,0.0,0.0,13.4,57.0,29.0
USW00003928_2016-02-25,2016-02-25,USW00003928,0.0,0.0,0.0,14.8,46.0,22.0
USW00003928_2016-02-26,2016-02-26,USW00003928,0.0,0.0,0.0,9.6,65.0,19.0
USW00003928_2016-02-27,2016-02-27,USW00003928,0.0,0.0,0.0,13.4,75.0,28.0
USW00003928_2016-02-28,2016-02-28,USW00003928,0.0,0.0,0.0,15.0,70.0,37.0
USW00003928_2016-02-29,2016-02-29,USW00003928,0.0,0.0,0.0,12.3,73.0,31.0
USW00003928_2016-03-01,2016-03-01,USW00003928,0.0,0.0,0.0,13.6,54.0,32.0
USW00003928_2016-03-02,2016-03-02,USW00003928,0.0,0.0,0.0,14.3,68.0,30.0
USW00003928_2016-03-03,2016-03-03,USW00003928,0.0,0.0,0.0,13.9,63.0,41.0
USW00003928_2016-03-04,2016-03-04,USW00003928,0.0,0.0,0.0,12.3,73.0,32.0
USW00003928_2016-03-05,2016-03-05,USW00003928,0.0,0.0,0.0,7.6,72.0,30.0
USW00003928_2016-03-06,2016-03-06,USW00003928,0.0,0.0,0.0,22.6,74.0,50.0
USW00003928_2016-03-07,2016-03-07,USW00003928,0.0,0.0,0.0,24.4,73.0,63.0
USW00003928_2016-03-08,2016-03-08,USW00003928,0.05,0.0,0.0,11.2,63.0,41.0
USW00003928_2016-03-09,2016-03-09,USW00003928,0.0,0.0,0.0,7.4,67.0,42.0
USW00003928_2016-03-10,2016-03-10,USW00003928,0.0,0.0,0.0,8.1,72.0,39.0
USW00003928_2016-03-11,2016-03-11,USW00003928,0.0,0.0,0.0,8.5,73.0,39.0
USW00003928_2016-03-12,2016-03-12,USW00003928,0.06,0.0,0.0,9.8,62.0,51.0
USW00003928_2016-03-13,2016-03-13,USW00003928,0.8,0.0,0.0,6.5,65.0,46.0
USW00003928_2016-03-14,2016-03-14,USW00003928,0.0,0.0,0.0,8.9,80.0,46.0
USW00003928_2016-03-15,2016-03-15,USW00003928,0.0,0.0,0.0,17.2,68.0,42.0
USW00003928_2016-03-16,2016-03-16,USW00003928,0.0,0.0,0.0,9.2,64.0,34.0
USW00003928_2016-03-17,2016-03-17,USW00003928,0.0,0.0,0.0,7.2,66.0,37.0
USW00003928_2016-03-18,2016-03-18,USW00003928,0.0,0.0,0.0,15.7,50.0,30.0
USW00003928_2016-03-19,2016-03-19,USW00003928,0.0,0.0,0.0,13.4,50.0,27.0
USW00003928_2016-03-20,2016-03-20,USW00003928,0.0,0.0,0.0,10.1,50.0,28.0
USW00003928_2016-03-21,2016-03-21,USW00003928,0.0,0.0,0.0,19.0,70.0,27.0
USW00003928_2016-03-22,2016-03-22,USW00003928,0.0,0.0,0.0,23.0,77.0,50.0
USW00003928_2016-03-23,2016-03-23,USW00003928,0.0,0.0,0.0,27.7,78.0,42.0
